 128 0.58864531 -5.64634423 4.50730065 5.70485858 5.70485858 8.47199428 8.94020068 8.94020068 10.37908246 14.33922222 14.33922222 18.84278399 21.66057092 22.16702284 22.16702284
 129 0.59390841 -5.59418736 4.20176197 5.64347169 5.64347169 8.41332213 9.03068883 9.03068883 10.68531150 14.31707801 14.31707801 18.79378229 21.66261200 22.27791733 22.27791733
 130 0.59917150 -5.53520555 3.89244804 5.58032769 5.58032769 8.34987126 9.12208416 9.12208416 10.99803345 14.30097321 14.30097321 18.78658689 21.66683237 22.38257522 22.38257522
 131 0.60443459 -5.46948679 3.58184565 5.51655344 5.51655344 8.28326424 9.21165231 9.21165231 11.31447968 14.29343886 14.29343886 18.81614609 21.67461635 22.47484413 22.47484413
 132 0.60969768 -5.39714361 3.27180416 5.45308579 5.45308579 8.21484430 9.29682425 9.29682425 11.63268878 14.29701422 14.29701422 18.87495427 21.68823236 22.54850610 22.54850610
 133 0.61496077 -5.31831610 2.96375251 5.39069268 5.39069268 8.14574061 9.37527364 9.37527364 11.95121610 14.31419593 14.31419593 18.95359097 21.71116230 22.59740792 22.59740792
 134 0.62022386 -5.23317637 2.65884154 5.32999671 5.32999671 8.07690902 9.44501176 9.44501176 12.26895103 14.34735917 14.34735917 19.04103685 21.74836414 22.61569283 22.61569283
 135 0.62548696 -5.14193476 2.35804084 5.27149795 5.27149795 8.00916105 9.50449195 9.50449195 12.58499765 14.39864965 14.39864965 19.12509711 21.80623805 22.59818377 22.59818377
 136 0.63075005 -5.04484868 2.06220818 5.21559449 5.21559449 7.94318646 9.55270586 9.55270586 12.89859452 14.46985836 14.46985836 19.19331934 21.89197511 22.54090523 22.54090523
 137 0.63601314 -4.94223457 1.77214300 5.16260024 5.16260024 7.87957171 9.58924836 9.58924836 13.20905962 14.56230240 14.56230240 19.23460259 22.01212722 22.44162696 22.44162696
 138 0.64127623 -4.83448446 1.48863177 5.11276000 5.11276000 7.81881515 9.61433047 9.61433047 13.51575295 14.67673733 14.67673733 19.24109685 22.17081423 22.30023248 22.30023248
 139 0.64653932 -4.72208837 1.21249085 5.06626207 5.06626207 7.76133950 9.62873069 9.62873069 13.81805171 14.81331851 14.81331851 19.20940702 22.11874369 22.11874369 22.36856022
 140 0.65180242 -4.60566511 0.94461204 5.02324882 5.02324882 7.70750208 9.63369131 9.63369131 14.11533434 14.97161233 14.97161233 19.14039119 21.90098121 21.90098121 22.60247544
 141 0.65706551 -4.48600430 0.68601531 4.98382541 4.98382541 7.65760312 9.63077933 9.63077933 14.40697023 15.15064076 15.15064076 19.03786469 21.65200682 21.65200682 22.86748346
 142 0.66232860 -4.36412393 0.43791423 4.94806711 4.94806711 7.61189267 9.62173788 9.62173788 14.69231077 15.34893034 15.34893034 18.90710245 21.37755987 21.37755987 23.15771834
 143 0.66759169 -4.24134819 0.20179963 4.91602548 4.91602548 7.57057641 9.60835071 9.60835071 14.97067570 15.56452924 15.56452924 18.75374520 21.08365192 21.08365192 23.46751101
 144 0.67285478 -4.11941060 -0.02045295 4.88773357 4.88773357 7.53382080 9.59233378 9.59233378 15.24132241 15.79494920 15.79494920 18.58321068 20.77639858 20.77639858 23.79189440
 145 0.67811787 -4.00058421 -0.22644992 4.86321040 4.86321040 7.50175792 9.57525891 9.57525891 15.50337280 16.03696968 16.03696968 18.40048479 20.46212278 20.46212278 24.12679564
 146 0.68338097 -3.88782997 -0.41312901 4.84246476 4.84246476 7.47449002 9.55850691 9.55850691 15.75563779 16.28619111 16.28619111 18.21019564 20.14779342 20.14779342 24.46908214
 147 0.68864406 -3.78492740 -0.57662691 4.82549853 4.82549853 7.45209401 9.54324399 9.54324399 15.99618804 16.53610646 16.53610646 18.01702970 19.84198709 19.84198709 24.81655011
 148 0.69390715 -3.69649960 -0.71225315 4.81230938 4.81230938 7.43462575 9.53041431 9.53041431 16.22125089 16.77623012 16.77623012 17.82686814 19.55680585 19.55680585 25.16786824
